"date";"price";"instrument"
"2013-12-19";"177,1";"Danske Invest Global Indeks Akk KL DKK h"
"2013-12-30";"182,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-01-02";"181,7";"Danske Invest Global Indeks Akk KL DKK h"
"2014-01-03";"181,7";"Danske Invest Global Indeks Akk KL DKK h"
"2014-01-06";"180,5";"Danske Invest Global Indeks Akk KL DKK h"
"2014-01-07";"181,5";"Danske Invest Global Indeks Akk KL DKK h"
"2014-01-10";"181,8";"Danske Invest Global Indeks Akk KL DKK h"
"2014-01-13";"182,1";"Danske Invest Global Indeks Akk KL DKK h"
"2014-01-14";"180,7";"Danske Invest Global Indeks Akk KL DKK h"
"2014-01-15";"182,5";"Danske Invest Global Indeks Akk KL DKK h"
"2014-01-16";"182,5";"Danske Invest Global Indeks Akk KL DKK h"
"2014-01-17";"183,3";"Danske Invest Global Indeks Akk KL DKK h"
"2014-01-20";"182,8";"Danske Invest Global Indeks Akk KL DKK h"
"2014-01-22";"182,5";"Danske Invest Global Indeks Akk KL DKK h"
"2014-01-23";"182,1";"Danske Invest Global Indeks Akk KL DKK h"
"2014-01-24";"180,4";"Danske Invest Global Indeks Akk KL DKK h"
"2014-01-27";"177,5";"Danske Invest Global Indeks Akk KL DKK h"
"2014-01-28";"176,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-01-29";"176,4";"Danske Invest Global Indeks Akk KL DKK h"
"2014-01-31";"175,3";"Danske Invest Global Indeks Akk KL DKK h"
"2014-02-03";"175,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-02-04";"171,7";"Danske Invest Global Indeks Akk KL DKK h"
"2014-02-06";"174,3";"Danske Invest Global Indeks Akk KL DKK h"
"2014-02-11";"178,1";"Danske Invest Global Indeks Akk KL DKK h"
"2014-02-13";"179,3";"Danske Invest Global Indeks Akk KL DKK h"
"2014-02-17";"180,9";"Danske Invest Global Indeks Akk KL DKK h"
"2014-02-18";"181,8";"Danske Invest Global Indeks Akk KL DKK h"
"2014-02-20";"180,7";"Danske Invest Global Indeks Akk KL DKK h"
"2014-02-21";"181,8";"Danske Invest Global Indeks Akk KL DKK h"
"2014-02-24";"181,5";"Danske Invest Global Indeks Akk KL DKK h"
"2014-02-25";"182,3";"Danske Invest Global Indeks Akk KL DKK h"
"2014-02-26";"182,4";"Danske Invest Global Indeks Akk KL DKK h"
"2014-02-27";"182,5";"Danske Invest Global Indeks Akk KL DKK h"
"2014-02-28";"182,8";"Danske Invest Global Indeks Akk KL DKK h"
"2014-03-03";"181,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-03-04";"182,6";"Danske Invest Global Indeks Akk KL DKK h"
"2014-03-05";"183,6";"Danske Invest Global Indeks Akk KL DKK h"
"2014-03-06";"184,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-03-11";"183,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-03-19";"181,7";"Danske Invest Global Indeks Akk KL DKK h"
"2014-03-20";"181,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-03-24";"181,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-03-26";"182,1";"Danske Invest Global Indeks Akk KL DKK h"
"2014-03-27";"180,9";"Danske Invest Global Indeks Akk KL DKK h"
"2014-03-28";"182,3";"Danske Invest Global Indeks Akk KL DKK h"
"2014-04-01";"183,8";"Danske Invest Global Indeks Akk KL DKK h"
"2014-04-02";"185,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-04-03";"185,3";"Danske Invest Global Indeks Akk KL DKK h"
"2014-04-04";"185,9";"Danske Invest Global Indeks Akk KL DKK h"
"2014-04-07";"183,5";"Danske Invest Global Indeks Akk KL DKK h"
"2014-04-08";"181,9";"Danske Invest Global Indeks Akk KL DKK h"
"2014-04-09";"182,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-04-11";"180,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-04-14";"178,7";"Danske Invest Global Indeks Akk KL DKK h"
"2014-04-23";"184,6";"Danske Invest Global Indeks Akk KL DKK h"
"2014-04-28";"184,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-04-30";"184,9";"Danske Invest Global Indeks Akk KL DKK h"
"2014-05-01";"184,9";"Danske Invest Global Indeks Akk KL DKK h"
"2014-05-02";"185,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-05-05";"185,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-05-06";"185,3";"Danske Invest Global Indeks Akk KL DKK h"
"2014-05-07";"183,1";"Danske Invest Global Indeks Akk KL DKK h"
"2014-05-09";"184,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-05-12";"185,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-05-14";"186,6";"Danske Invest Global Indeks Akk KL DKK h"
"2014-05-15";"186,8";"Danske Invest Global Indeks Akk KL DKK h"
"2014-05-19";"184,7";"Danske Invest Global Indeks Akk KL DKK h"
"2014-05-23";"186,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-06-02";"188,9";"Danske Invest Global Indeks Akk KL DKK h"
"2014-06-03";"189,4";"Danske Invest Global Indeks Akk KL DKK h"
"2014-06-04";"189,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-06-06";"191,3";"Danske Invest Global Indeks Akk KL DKK h"
"2014-06-11";"191,3";"Danske Invest Global Indeks Akk KL DKK h"
"2014-06-12";"191,3";"Danske Invest Global Indeks Akk KL DKK h"
"2014-06-13";"191,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-06-16";"191,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-06-17";"190,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-06-19";"193,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-06-20";"192,6";"Danske Invest Global Indeks Akk KL DKK h"
"2014-06-23";"193,1";"Danske Invest Global Indeks Akk KL DKK h"
"2014-06-24";"192,5";"Danske Invest Global Indeks Akk KL DKK h"
"2014-06-26";"191,7";"Danske Invest Global Indeks Akk KL DKK h"
"2014-06-27";"192,1";"Danske Invest Global Indeks Akk KL DKK h"
"2014-06-30";"191,8";"Danske Invest Global Indeks Akk KL DKK h"
"2014-07-02";"194,1";"Danske Invest Global Indeks Akk KL DKK h"
"2014-07-04";"195,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-07-07";"195,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-07-08";"193,1";"Danske Invest Global Indeks Akk KL DKK h"
"2014-07-09";"192,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-07-10";"190,9";"Danske Invest Global Indeks Akk KL DKK h"
"2014-07-11";"192,4";"Danske Invest Global Indeks Akk KL DKK h"
"2014-07-15";"192,6";"Danske Invest Global Indeks Akk KL DKK h"
"2014-07-17";"193,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-07-28";"193,7";"Danske Invest Global Indeks Akk KL DKK h"
"2014-07-30";"191,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-07-31";"189,7";"Danske Invest Global Indeks Akk KL DKK h"
"2014-08-01";"188,4";"Danske Invest Global Indeks Akk KL DKK h"
"2014-08-08";"184,4";"Danske Invest Global Indeks Akk KL DKK h"
"2014-08-11";"188,7";"Danske Invest Global Indeks Akk KL DKK h"
"2014-08-12";"189,4";"Danske Invest Global Indeks Akk KL DKK h"
"2014-08-13";"189,5";"Danske Invest Global Indeks Akk KL DKK h"
"2014-08-15";"191,3";"Danske Invest Global Indeks Akk KL DKK h"
"2014-08-18";"191,6";"Danske Invest Global Indeks Akk KL DKK h"
"2014-08-19";"192,7";"Danske Invest Global Indeks Akk KL DKK h"
"2014-08-21";"194,1";"Danske Invest Global Indeks Akk KL DKK h"
"2014-08-22";"194,7";"Danske Invest Global Indeks Akk KL DKK h"
"2014-08-26";"195,7";"Danske Invest Global Indeks Akk KL DKK h"
"2014-08-27";"195,5";"Danske Invest Global Indeks Akk KL DKK h"
"2014-08-28";"195,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-09-01";"196,1";"Danske Invest Global Indeks Akk KL DKK h"
"2014-09-02";"196,1";"Danske Invest Global Indeks Akk KL DKK h"
"2014-09-04";"197,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-09-05";"196,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-09-09";"196,6";"Danske Invest Global Indeks Akk KL DKK h"
"2014-09-10";"195,3";"Danske Invest Global Indeks Akk KL DKK h"
"2014-09-11";"195,1";"Danske Invest Global Indeks Akk KL DKK h"
"2014-09-15";"195,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-09-16";"194,5";"Danske Invest Global Indeks Akk KL DKK h"
"2014-09-17";"195,8";"Danske Invest Global Indeks Akk KL DKK h"
"2014-09-18";"196,6";"Danske Invest Global Indeks Akk KL DKK h"
"2014-09-22";"196,3";"Danske Invest Global Indeks Akk KL DKK h"
"2014-09-23";"194,9";"Danske Invest Global Indeks Akk KL DKK h"
"2014-09-25";"195,1";"Danske Invest Global Indeks Akk KL DKK h"
"2014-09-26";"192,8";"Danske Invest Global Indeks Akk KL DKK h"
"2014-09-29";"193,4";"Danske Invest Global Indeks Akk KL DKK h"
"2014-09-30";"194,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-10-02";"190,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-10-03";"190,4";"Danske Invest Global Indeks Akk KL DKK h"
"2014-10-06";"192,4";"Danske Invest Global Indeks Akk KL DKK h"
"2014-10-08";"188,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-10-09";"189,1";"Danske Invest Global Indeks Akk KL DKK h"
"2014-10-10";"185,9";"Danske Invest Global Indeks Akk KL DKK h"
"2014-10-13";"183,4";"Danske Invest Global Indeks Akk KL DKK h"
"2014-10-14";"183,9";"Danske Invest Global Indeks Akk KL DKK h"
"2014-10-15";"180,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-10-20";"183,1";"Danske Invest Global Indeks Akk KL DKK h"
"2014-10-21";"184,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-10-22";"187,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-10-23";"186,9";"Danske Invest Global Indeks Akk KL DKK h"
"2014-10-24";"187,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-10-27";"188,1";"Danske Invest Global Indeks Akk KL DKK h"
"2014-10-29";"189,5";"Danske Invest Global Indeks Akk KL DKK h"
"2014-10-30";"187,6";"Danske Invest Global Indeks Akk KL DKK h"
"2014-11-03";"192,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-11-04";"193,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-11-06";"192,5";"Danske Invest Global Indeks Akk KL DKK h"
"2014-11-13";"195,7";"Danske Invest Global Indeks Akk KL DKK h"
"2014-11-14";"194,6";"Danske Invest Global Indeks Akk KL DKK h"
"2014-11-17";"194,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-11-19";"196,8";"Danske Invest Global Indeks Akk KL DKK h"
"2014-11-24";"198,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-11-27";"198,6";"Danske Invest Global Indeks Akk KL DKK h"
"2014-11-28";"198,3";"Danske Invest Global Indeks Akk KL DKK h"
"2014-12-01";"198,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-12-02";"198,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-12-03";"198,5";"Danske Invest Global Indeks Akk KL DKK h"
"2014-12-04";"199,9";"Danske Invest Global Indeks Akk KL DKK h"
"2014-12-05";"198,8";"Danske Invest Global Indeks Akk KL DKK h"
"2014-12-08";"198,9";"Danske Invest Global Indeks Akk KL DKK h"
"2014-12-10";"195,3";"Danske Invest Global Indeks Akk KL DKK h"
"2014-12-12";"194,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-12-15";"191,2";"Danske Invest Global Indeks Akk KL DKK h"
"2014-12-16";"187,1";"Danske Invest Global Indeks Akk KL DKK h"
"2014-12-17";"189,4";"Danske Invest Global Indeks Akk KL DKK h"
"2014-12-18";"193,4";"Danske Invest Global Indeks Akk KL DKK h"
"2014-12-19";"196,7";"Danske Invest Global Indeks Akk KL DKK h"
"2014-12-22";"198,0";"Danske Invest Global Indeks Akk KL DKK h"
"2014-12-29";"198,5";"Danske Invest Global Indeks Akk KL DKK h"
"2014-12-30";"197,9";"Danske Invest Global Indeks Akk KL DKK h"
"2015-01-02";"197,3";"Danske Invest Global Indeks Akk KL DKK h"
"2015-01-05";"195,6";"Danske Invest Global Indeks Akk KL DKK h"
"2015-01-07";"192,2";"Danske Invest Global Indeks Akk KL DKK h"
"2015-01-12";"194,4";"Danske Invest Global Indeks Akk KL DKK h"
"2015-01-14";"192,8";"Danske Invest Global Indeks Akk KL DKK h"
"2015-01-15";"193,6";"Danske Invest Global Indeks Akk KL DKK h"
"2015-01-19";"193,5";"Danske Invest Global Indeks Akk KL DKK h"
"2015-01-20";"196,1";"Danske Invest Global Indeks Akk KL DKK h"
"2015-01-21";"194,4";"Danske Invest Global Indeks Akk KL DKK h"
"2015-01-22";"196,2";"Danske Invest Global Indeks Akk KL DKK h"
"2015-01-23";"199,1";"Danske Invest Global Indeks Akk KL DKK h"
"2015-01-27";"197,5";"Danske Invest Global Indeks Akk KL DKK h"
"2015-01-29";"196,1";"Danske Invest Global Indeks Akk KL DKK h"
"2015-01-30";"196,3";"Danske Invest Global Indeks Akk KL DKK h"
"2015-02-02";"195,7";"Danske Invest Global Indeks Akk KL DKK h"
"2015-02-03";"197,4";"Danske Invest Global Indeks Akk KL DKK h"
"2015-02-09";"200,0";"Danske Invest Global Indeks Akk KL DKK h"
"2015-02-11";"203,1";"Danske Invest Global Indeks Akk KL DKK h"
"2015-02-12";"203,4";"Danske Invest Global Indeks Akk KL DKK h"
"2015-02-13";"205,6";"Danske Invest Global Indeks Akk KL DKK h"
"2015-02-16";"205,2";"Danske Invest Global Indeks Akk KL DKK h"
"2015-02-18";"206,8";"Danske Invest Global Indeks Akk KL DKK h"
"2015-02-19";"207,0";"Danske Invest Global Indeks Akk KL DKK h"
"2015-02-20";"206,5";"Danske Invest Global Indeks Akk KL DKK h"
"2015-02-23";"207,0";"Danske Invest Global Indeks Akk KL DKK h"
"2015-02-24";"207,7";"Danske Invest Global Indeks Akk KL DKK h"
"2015-02-25";"208,0";"Danske Invest Global Indeks Akk KL DKK h"
"2015-02-26";"209,2";"Danske Invest Global Indeks Akk KL DKK h"
"2015-02-27";"208,1";"Danske Invest Global Indeks Akk KL DKK h"
"2015-03-02";"209,3";"Danske Invest Global Indeks Akk KL DKK h"
"2015-03-03";"208,3";"Danske Invest Global Indeks Akk KL DKK h"
"2015-03-04";"206,5";"Danske Invest Global Indeks Akk KL DKK h"
"2015-03-05";"207,3";"Danske Invest Global Indeks Akk KL DKK h"
"2015-03-09";"205,6";"Danske Invest Global Indeks Akk KL DKK h"
"2015-03-11";"202,8";"Danske Invest Global Indeks Akk KL DKK h"
"2015-03-12";"203,2";"Danske Invest Global Indeks Akk KL DKK h"
"2015-03-13";"205,0";"Danske Invest Global Indeks Akk KL DKK h"
"2015-03-16";"204,0";"Danske Invest Global Indeks Akk KL DKK h"
"2015-03-17";"205,5";"Danske Invest Global Indeks Akk KL DKK h"
"2015-03-18";"205,7";"Danske Invest Global Indeks Akk KL DKK h"
"2015-03-19";"208,9";"Danske Invest Global Indeks Akk KL DKK h"
"2015-03-20";"208,7";"Danske Invest Global Indeks Akk KL DKK h"
"2015-03-23";"208,7";"Danske Invest Global Indeks Akk KL DKK h"
"2015-03-24";"208,7";"Danske Invest Global Indeks Akk KL DKK h"
"2015-03-26";"204,0";"Danske Invest Global Indeks Akk KL DKK h"
"2015-03-30";"205,9";"Danske Invest Global Indeks Akk KL DKK h"
"2015-03-31";"204,9";"Danske Invest Global Indeks Akk KL DKK h"
"2015-04-07";"207,1";"Danske Invest Global Indeks Akk KL DKK h"
"2015-04-08";"207,5";"Danske Invest Global Indeks Akk KL DKK h"
"2015-04-09";"207,3";"Danske Invest Global Indeks Akk KL DKK h"
"2015-04-10";"209,1";"Danske Invest Global Indeks Akk KL DKK h"
"2015-04-13";"210,0";"Danske Invest Global Indeks Akk KL DKK h"
"2015-04-15";"210,6";"Danske Invest Global Indeks Akk KL DKK h"
"2015-04-16";"209,9";"Danske Invest Global Indeks Akk KL DKK h"
"2015-04-17";"207,4";"Danske Invest Global Indeks Akk KL DKK h"
"2015-04-20";"207,6";"Danske Invest Global Indeks Akk KL DKK h"
"2015-04-21";"209,9";"Danske Invest Global Indeks Akk KL DKK h"
"2015-04-24";"210,8";"Danske Invest Global Indeks Akk KL DKK h"
"2015-04-27";"210,3";"Danske Invest Global Indeks Akk KL DKK h"
"2015-05-04";"209,5";"Danske Invest Global Indeks Akk KL DKK h"
"2015-05-06";"207,2";"Danske Invest Global Indeks Akk KL DKK h"
"2015-05-07";"204,8";"Danske Invest Global Indeks Akk KL DKK h"
